stn;time;tre200dn;htoautd0;hto000d0
MER;20051118;0.0;0
MER;20051119;-3.0;0
MER;20051120;-6.0;0
MER;20051121;-1.0;0
MER;20051122;-1.5;0
MER;20051123;-3.0;0
MER;20051124;-4.0;0
MER;20051125;-4.0;3
MER;20051126;-10.0;20
MER;20051127;-13.0;20
MER;20051128;-8.0;17
MER;20051129;-3.5;17
MER;20051130;-5.0;17
MER;20051201;-7.5;12
MER;20051202;-10.0;10
MER;20051203;0.5;0
MER;20051204;0.5;0
MER;20051205;1.5;0
MER;20051206;1.0;0
MER;20051207;0.0;2
MER;20051208;-2.5;0
MER;20051209;-5.2;2
MER;20051210;-3.5;2
MER;20051211;-6.5;0
MER;20051212;-7.0;0
MER;20051213;-4.0;0
MER;20051214;-4.0;0
MER;20051215;-5.5;0
MER;20051216;-5.0;0
MER;20051217;-1.5;0
MER;20051218;-5.0;28
MER;20051219;-12.0;24
MER;20051220;-6.2;22
MER;20051221;-11.5;22
MER;20051222;-9.0;22
MER;20051223;-4.0;20
MER;20051224;-7.5;12
MER;20051225;-2.5;12
MER;20051226;-3.0;10
MER;20051227;-4.5;15
MER;20051228;-5.8;18
MER;20051229;-9.0;18
MER;20051230;-15.0;15
MER;20051231;-6.5;20
MER;20060101;-0.6;10
MER;20060102;-1.0;10
MER;20060103;-1.0;8
MER;20060104;-2.0;8
MER;20060105;-6.0;8
MER;20060106;-9.0;8
MER;20060107;-10.0;8
MER;20060108;-9.0;8
MER;20060109;-11.0;8
MER;20060110;-12.0;8
MER;20060111;-12.0;8
MER;20060112;-11.0;8
MER;20060113;-10.5;8
MER;20060114;-11.5;8
MER;20060115;-14.0;8
MER;20060116;-14.5;8
MER;20060117;-3.5;9
MER;20060118;0.0;6
MER;20060119;0.0;3
MER;20060120;-5.0;3
MER;20060121;-2.0;3
MER;20060122;0.0;5
MER;20060123;-2.0;5
MER;20060124;-8.5;5
MER;20060125;-10.0;5
MER;20060126;-7.5;5
MER;20060127;-7.5;5
MER;20060128;-3.0;5
MER;20060129;1.5;0
MER;20060130;-2.5;0
MER;20060131;-1.5;0
MER;20060201;-3.6;0
MER;20060202;-6.5;0
MER;20060203;-4.5;0
MER;20060204;-3.5;0
MER;20060205;-5.0;0
MER;20060206;-3.5;0
MER;20060207;-2.0;0
MER;20060208;0.0;0
MER;20060209;-1.0;11
MER;20060210;-2.5;15
MER;20060211;-8.0;10
MER;20060212;-11.0;10
MER;20060213;-9.0;10
MER;20060214;-8.5;10
MER;20060215;-5.0;8
MER;20060216;1.5;4
MER;20060217;1.5;3
MER;20060218;0.5;2
MER;20060219;-4.0;0
MER;20060220;1.0;0
MER;20060221;-3.2;0
MER;20060222;-3.0;0
MER;20060223;1.0;0
MER;20060224;0.0;0
MER;20060225;-0.5;0
MER;20060226;0.0;1
MER;20060227;-3.0;1
MER;20060228;-4.0;0
MER;20060301;-3.0;6
MER;20060302;-11.0;10
MER;20060303;-5.0;10
MER;20060304;1.5;2
MER;20060305;-2.5;5
MER;20060306;-5.5;5
MER;20060307;-3.5;15
MER;20060308;-5.0;12
MER;20060309;0.5;6
MER;20060310;2.0;0
MER;20060311;-1.0;1
MER;20060312;-6.0;5
MER;20060313;-11.0;5
MER;20060314;-8.5;4
MER;20060315;-6.0;0
MER;20060316;-3.5;0
MER;20060317;-5.0;0
MER;20060318;-4.0;0
MER;20060319;-4.0;0
MER;20060320;-2.0;0
MER;20060321;2.0;0
MER;20060322;3.0;0
MER;20060323;3.0;0
MER;20060324;3.0;0
MER;20060325;4.5;0
MER;20060326;6.0;0
MER;20060327;4.5;0
MER;20060328;5.5;0
MER;20060329;3.0;0
MER;20060330;2.4;0
MER;20060331;7.0;0
MER;20060401;2.5;0
MER;20060402;4.5;0
MER;20060403;5.5;0
MER;20060404;0.0;0
MER;20060405;1.0;0
MER;20060406;0.5;0
MER;20060407;-3.5;0
MER;20060408;-1.0;0
MER;20060409;6.0;0
MER;20060410;0.4;0
MER;20060411;0.0;2
MER;20060412;-2.0;0
MER;20060413;0.5;0
MER;20060414;2.5;0
MER;20060415;3.5;0
MER;20060416;7.0;0
MER;20060417;3.0;0
MER;20060418;6.5;0
MER;20060419;4.5;0
MER;20060420;4.0;0
MER;20060421;4.0;0
MER;20060422;5.5;0
MER;20060423;6.0;0
MER;20060424;5.0;0
MER;20060425;9.0;0
MER;20060426;9.0;0
MER;20060427;8.5;0
MER;20060428;9.0;0
MER;20060429;4.0;0
MER;20060430;-1.0;0
MER;20060501;1.5;0
MER;20060502;7.5;0
MER;20060503;5.5;0
MER;20060504;9.5;0
MER;20060505;10.5;0
MER;20060506;7.5;0
MER;20060507;7.0;0
MER;20060508;7.5;0
MER;20060509;2.0;0
MER;20060510;4.0;0
MER;20060511;3.5;0
MER;20060512;5.5;0
MER;20060513;11.0;0
MER;20060514;10.0;0
MER;20060515;6.5;0
MER;20060516;11.0;0
MER;20060517;10.4;0
MER;20060518;11.5;0
MER;20060519;11.5;0
MER;20060520;7.5;0
MER;20060521;9.5;0
MER;20060522;13.5;0
MER;20060523;9.0;0
MER;20060524;7.5;0
MER;20060525;6.0;0
MER;20060526;8.5;0
MER;20060527;13.0;0
MER;20060528;10.0;0
MER;20060529;9.5;0
MER;20060530;3.5;0
MER;20060531;0.5;1
MER;20060601;3.0;0
MER;20060602;3.5;0
MER;20060603;5.5;0
MER;20060604;8.0;0
MER;20060605;7.5;0
MER;20060606;9.0;0
MER;20060607;6.0;0
MER;20060608;6.5;0
MER;20060609;7.5;0
MER;20060610;8.5;0
MER;20060611;10.5;0
MER;20060612;11.5;0
MER;20060613;13.0;0
MER;20060614;13.5;0
MER;20060615;13.0;0
MER;20060616;15.0;0
MER;20060617;14.0;0
MER;20060618;12.0;0
MER;20060619;12.5;0
MER;20060620;13.0;0
MER;20060621;14.5;0
MER;20060622;12.0;0
MER;20060623;15.5;0
MER;20060624;13.5;0
MER;20060625;14.0;0
MER;20060626;15.0;0
MER;20060627;13.5;0
MER;20060628;15.5;0
MER;20060629;15.0;0
MER;20060630;11.5;0
MER;20060701;12.8;0
MER;20060702;13.5;0
MER;20060703;14.0;0
MER;20060704;16.0;0
MER;20060705;16.5;0
MER;20060706;13.0;0
MER;20060707;14.5;0
MER;20060708;13.0;0
MER;20060709;12.0;0
MER;20060710;13.0;0
MER;20060711;14.5;0
MER;20060712;15.5;0
MER;20060713;13.5;0
MER;20060714;14.0;0
MER;20060715;16.0;0
MER;20060716;15.5;0
MER;20060717;14.0;0
MER;20060718;14.5;0
MER;20060719;13.0;0
MER;20060720;15.0;0
MER;20060721;14.5;0
MER;20060722;15.0;0
MER;20060723;15.0;0
MER;20060724;15.0;0
MER;20060725;16.0;0
MER;20060726;16.5;0
MER;20060727;14.0;0
MER;20060728;14.5;0
MER;20060729;16.0;0
MER;20060730;12.5;0
MER;20060731;15.0;0
MER;20060801;17.5;0
MER;20060802;13.5;0
MER;20060803;11.0;0
MER;20060804;10.5;0
MER;20060805;11.5;0
MER;20060806;10.0;0
MER;20060807;11.5;0
MER;20060808;9.5;0
MER;20060809;14.5;0
MER;20060810;12.5;0
MER;20060811;12.0;0
MER;20060812;8.5;0
MER;20060813;9.5;0
MER;20060814;7.5;0
MER;20060815;5.0;0
MER;20060816;10.0;0
MER;20060817;11.5;0
MER;20060818;14.5;0
MER;20060819;12.0;0
MER;20060820;14.5;0
MER;20060821;12.0;0
MER;20060822;11.5;0
MER;20060823;10.0;0
MER;20060824;11.0;0
MER;20060825;9.0;0
MER;20060826;8.5;0
MER;20060827;11.5;0
MER;20060828;10.5;0
MER;20060829;10.0;0
MER;20060830;8.0;0
MER;20060831;4.5;0
MER;20060901;4.5;0
MER;20060902;8.5;0
MER;20060903;13.0;0
MER;20060904;12.0;0
MER;20060905;16.0;0
MER;20060906;11.0;0
MER;20060907;11.5;0
MER;20060908;15.5;0
MER;20060909;10.0;0
MER;20060910;11.0;0
MER;20060911;8.0;0
MER;20060912;11.5;0
MER;20060913;11.0;0
MER;20060914;19.0;0
MER;20060915;14.0;0
MER;20060916;10.0;0
MER;20060917;13.0;0
MER;20060918;12.5;0
MER;20060919;10.0;0
MER;20060920;8.0;0
MER;20060921;7.5;0
MER;20060922;8.0;0
MER;20060923;9.5;0
MER;20060924;11.0;0
MER;20060925;12.0;0
MER;20060926;11.0;0
MER;20060927;11.5;0
MER;20060928;7.0;0
MER;20060929;8.5;0
MER;20060930;11.5;0
MER;20061001;14.0;0
MER;20061002;14.0;0
MER;20061003;13.5;0
MER;20061004;10.5;0
MER;20061005;7.5;0
MER;20061006;4.0;0
MER;20061007;8.5;0
MER;20061008;4.5;0
MER;20061009;3.0;0
MER;20061010;4.0;0
MER;20061011;5.0;0
MER;20061012;6.5;0
MER;20061013;6.0;0
MER;20061014;8.0;0
MER;20061015;8.0;0
MER;20061016;3.5;0
MER;20061017;3.5;0
MER;20061018;3.5;0
MER;20061019;7.5;0
MER;20061020;8.5;0
MER;20061021;9.0;0
MER;20061022;7.0;0
MER;20061023;12.0;0
MER;20061024;10.0;0
MER;20061025;5.5;0
MER;20061026;5.5;0
MER;20061027;6.0;0
MER;20061028;9.0;0
MER;20061029;12.0;0
MER;20061030;9.0;0
MER;20061031;3.5;0
MER;20061101;5.0;0
MER;20061102;1.0;0
MER;20061103;-3.5;0
MER;20061104;-4.0;0
MER;20061105;-3.5;0
MER;20061106;-2.8;0
MER;20061107;-1.0;0
MER;20061108;-1.0;0
MER;20061109;1.5;0
MER;20061110;3.5;0
MER;20061111;-1.5;0
MER;20061112;5.0;0
MER;20061113;4.0;0
MER;20061114;6.0;0
MER;20061115;3.0;0
MER;20061116;-1.0;0
MER;20061117;11.0;0
MER;20061118;8.0;0
MER;20061119;1.5;0
MER;20061120;4.0;0
MER;20061121;1.5;0
MER;20061122;3.0;0
MER;20061123;0.0;0
MER;20061124;1.0;0
MER;20061125;17.0;0
MER;20061126;7.6;0
MER;20061127;2.0;0
MER;20061128;-1.0;0
MER;20061129;0.0;0
MER;20061130;4.0;0
MER;20061201;-0.5;0
MER;20061202;-3.0;0
MER;20061203;0.0;0
MER;20061204;1.0;0
MER;20061205;6.0;0
MER;20061206;3.5;0
MER;20061207;1.0;0
MER;20061208;2.0;0
MER;20061209;0.0;8
MER;20061210;0.0;8
MER;20061211;-6.0;8
MER;20061212;-2.0;8
MER;20061213;-4.5;8
MER;20061214;-5.0;8
MER;20061215;-5.0;8
MER;20061216;-4.5;8
MER;20061217;0.3;6
MER;20061218;0.5;5
MER;20061219;-1.0;5
MER;20061220;-0.5;5
MER;20061221;-5.0;5
MER;20061222;-5.0;5
MER;20061223;-7.0;5
MER;20061224;-5.0;5
MER;20061225;-5.0;5
MER;20061226;-4.0;5
MER;20061227;-7.5;5
MER;20061228;-8.0;5
MER;20061229;-7.5;5
MER;20061230;-6.5;5
MER;20061231;-1.5;5
MER;20070101;-1.0;5
MER;20070102;0.5;0
MER;20070103;0.5;2
MER;20070104;0.5;2
MER;20070105;1.5;2
MER;20070106;-0.5;1
MER;20070107;1.0;0
MER;20070108;0.0;0
MER;20070109;3.0;0
MER;20070110;-0.5;0
MER;20070111;-0.5;0
MER;20070112;4.0;0
MER;20070113;-1.0;0
MER;20070114;-2.0;0
MER;20070115;-2.5;0
MER;20070116;-3.0;0
MER;20070117;-1.5;0
MER;20070118;0.5;0
MER;20070119;6.0;0
MER;20070120;1.5;0
MER;20070121;2.0;0
MER;20070122;0.0;0
MER;20070123;1.0;0
MER;20070124;-4.0;5
MER;20070125;-6.5;9
MER;20070126;-8.0;9
MER;20070127;-7.0;7
MER;20070128;-8.5;7
MER;20070129;-8.0;5
MER;20070130;-6.5;5
MER;20070131;-6.5;5
MER;20070201;-5.0;5
MER;20070202;-5.0;5
MER;20070203;-5.0;5
MER;20070204;-2.5;3
MER;20070205;-5.0;3
MER;20070206;-2.0;0
MER;20070207;-2.0;0
MER;20070208;-2.5;0
MER;20070209;-1.0;0
MER;20070210;-3.5;0
MER;20070211;-2.0;0
MER;20070212;3.5;0
MER;20070213;3.5;0
MER;20070214;-3.0;0
MER;20070215;2.0;0
MER;20070216;-2.5;0
MER;20070217;-2.5;0
MER;20070218;-2.0;0
MER;20070219;1.5;0
MER;20070220;-2.0;0
MER;20070221;-2.0;0
MER;20070222;0.0;0
MER;20070223;0.5;0
MER;20070224;-1.0;0
MER;20070225;2.0;0
MER;20070226;2.0;0
MER;20070227;3.5;0
MER;20070228;3.0;0
MER;20070301;3.0;0
MER;20070302;2.5;0
MER;20070303;5.0;0
MER;20070304;0.5;0
MER;20070305;2.0;0
MER;20070306;0.0;0
MER;20070307;5.0;0
MER;20070308;5.0;0
MER;20070309;-0.5;0
MER;20070310;2.0;0
MER;20070311;-2.0;0
MER;20070312;-3.0;0
MER;20070313;-1.0;0
MER;20070314;0.5;0
MER;20070315;0.0;0
MER;20070316;0.5;0
MER;20070317;1.5;0
MER;20070318;0.5;0
MER;20070319;0.0;5
MER;20070320;-2.5;12
MER;20070321;-1.5;35
MER;20070322;-4.0;30
MER;20070323;-0.5;24
MER;20070324;-1.5;15
MER;20070325;-1.5;10
MER;20070326;-1.5;0
MER;20070327;0.0;0
MER;20070328;0.0;0
MER;20070329;1.0;0
MER;20070330;0.0;0
MER;20070331;-0.5;0
MER;20070401;0.5;0
MER;20070402;2.5;0
MER;20070403;3.5;0
MER;20070404;2.0;0
MER;20070405;5.0;0
MER;20070406;1.0;0
MER;20070407;2.5;0
MER;20070408;5.5;0
MER;20070409;3.5;0
MER;20070410;3.5;0
MER;20070411;4.2;0
MER;20070412;4.5;0
MER;20070413;8.5;0
MER;20070414;9.0;0
MER;20070415;6.0;0
MER;20070416;7.5;0
MER;20070417;6.5;0
MER;20070418;7.5;0
MER;20070419;5.0;0
MER;20070420;5.5;0
MER;20070421;5.5;0
MER;20070422;6.0;0
MER;20070423;7.0;0
MER;20070424;7.5;0
MER;20070425;8.0;0
MER;20070426;8.5;0
MER;20070427;11.0;0
MER;20070428;9.5;0
MER;20070429;9.0;0
MER;20070430;9.0;0
MER;20070501;7.5;0
MER;20070502;8.0;0
MER;20070503;7.0;0
MER;20070504;5.5;0
MER;20070505;8.0;0
MER;20070506;7.5;0
MER;20070507;5.5;0
MER;20070508;10.0;0
MER;20070509;9.5;0
MER;20070510;6.5;0
MER;20070511;7.5;0
MER;20070512;11.0;0
MER;20070513;7.0;0
MER;20070514;10.5;0
MER;20070515;5.0;0
MER;20070516;3.5;0
MER;20070517;5.0;0
MER;20070518;9.0;0
MER;20070519;7.0;0
MER;20070520;8.5;0
MER;20070521;11.5;0
MER;20070522;14.0;0
MER;20070523;12.0;0
MER;20070524;11.5;0
MER;20070525;14.5;0
MER;20070526;12.2;0
MER;20070527;10.5;0
MER;20070528;0.5;0
MER;20070529;3.0;0
MER;20070530;1.0;0
MER;20070531;8.5;0
MER;20070601;8.0;0
MER;20070602;6.5;0
MER;20070603;9.5;0
MER;20070604;10.0;0
MER;20070605;10.0;0
MER;20070606;12.0;0
MER;20070607;14.0;0
MER;20070608;12.0;0
MER;20070609;15.0;0
MER;20070610;12.0;0
MER;20070611;14.5;0
MER;20070612;14.5;0
MER;20070613;13.0;0
MER;20070614;10.5;0
MER;20070615;13.0;0
MER;20070616;10.0;0
MER;20070617;9.5;0
MER;20070618;14.5;0
MER;20070619;13.5;0
MER;20070620;15.0;0
MER;20070621;14.5;0
MER;20070622;15.0;0
MER;20070623;12.5;0
MER;20070624;10.5;0
MER;20070625;12.5;0
MER;20070626;8.0;0
MER;20070627;8.0;0
MER;20070628;9.5;0
MER;20070629;11.0;0
MER;20070630;13.0;0
MER;20070701;12.0;0
MER;20070702;14.0;0
MER;20070703;12.0;0
MER;20070704;10.0;0
MER;20070705;9.0;0
MER;20070706;10.0;0
MER;20070707;11.5;0
MER;20070708;12.5;0
MER;20070709;13.5;0
MER;20070710;8.5;0
MER;20070711;9.5;0
MER;20070712;9.5;0
MER;20070713;9.5;0
MER;20070714;12.5;0
MER;20070715;13.5;0
MER;20070716;17.0;0
MER;20070717;14.5;0
MER;20070718;14.5;0
MER;20070719;13.5;0
MER;20070720;14.5;0
MER;20070721;15.0;0
MER;20070722;13.0;0
MER;20070723;10.5;0
MER;20070724;11.5;0
MER;20070725;12.0;0
MER;20070726;11.0;0
MER;20070727;13.5;0
MER;20070728;13.5;0
MER;20070729;14.0;0
MER;20070730;11.5;0
MER;20070731;8.0;0
MER;20070801;8.0;0
MER;20070802;13.5;0
MER;20070803;13.0;0
MER;20070804;9.5;0
MER;20070805;10.5;0
MER;20070806;13.5;0
MER;20070807;15.5;0
MER;20070808;12.0;0
MER;20070809;8.5;0
MER;20070810;8.0;0
MER;20070811;12.0;0
MER;20070812;11.0;0
MER;20070813;14.0;0
MER;20070814;14.0;0
MER;20070815;15.5;0
MER;20070816;14.5;0
MER;20070817;12.0;0
MER;20070818;13.0;0
MER;20070819;12.5;0
MER;20070820;13.0;0
MER;20070821;11.0;0
MER;20070822;11.0;0
MER;20070823;11.0;0
MER;20070824;9.5;0
MER;20070825;11.0;0
MER;20070826;13.0;0
MER;20070827;17.0;0
MER;20070828;16.0;0
MER;20070829;14.0;0
MER;20070830;13.5;0
MER;20070831;9.5;0
MER;20070901;11.0;0
MER;20070902;7.0;0
MER;20070903;12.5;0
MER;20070904;8.5;0
MER;20070905;5.0;0
MER;20070906;4.0;0
MER;20070907;8.5;0
MER;20070908;11.0;0
MER;20070909;12.0;0
MER;20070910;8.5;0
MER;20070911;12.5;0
MER;20070912;6.5;0
MER;20070913;6.0;0
MER;20070914;10.0;0
MER;20070915;11.5;0
MER;20070916;9.0;0
MER;20070917;9.0;0
MER;20070918;10.8;0
MER;20070919;5.5;0
MER;20070920;4.0;0
MER;20070921;5.5;0
MER;20070922;6.5;0
MER;20070923;8.0;0
MER;20070924;8.5;0
MER;20070925;10.0;0
MER;20070926;8.0;0
MER;20070927;5.5;0
MER;20070928;7.0;0
MER;20070929;3.5;0
MER;20070930;7.5;0
MER;20071001;5.5;0
MER;20071002;7.4;0
MER;20071003;8.0;0
MER;20071004;13.0;0
MER;20071005;10.5;0
MER;20071006;14.5;0
MER;20071007;9.5;0
MER;20071008;8.0;0
MER;20071009;10.5;0
MER;20071010;8.0;0
MER;20071011;9.0;0
MER;20071012;6.0;0
MER;20071013;6.5;0
MER;20071014;3.5;0
MER;20071015;3.0;0
MER;20071016;3.5;0
MER;20071017;4.0;0
MER;20071018;7.0;0
MER;20071019;0.5;0
MER;20071020;2.5;0
MER;20071021;-0.5;0
MER;20071022;0.0;0
MER;20071023;3.0;0
MER;20071024;4.0;0
MER;20071025;2.0;0
MER;20071026;1.0;0
MER;20071027;2.0;0
MER;20071028;3.0;0
MER;20071029;1.5;0
MER;20071030;4.0;0
MER;20071031;3.0;0
MER;20071101;2.5;0
MER;20071102;-0.5;0
MER;20071103;0.0;0
MER;20071104;0.5;0
MER;20071105;1.5;0
MER;20071106;3.5;0
MER;20071107;-2.0;0
MER;20071108;3.0;0
MER;20071109;0.5;0
MER;20071110;0.0;1
MER;20071111;0.0;1
MER;20071112;1.8;0
MER;20071113;-2.0;0
MER;20071114;0.0;13
MER;20071115;-2.5;15
MER;20071116;-5.5;15
MER;20071117;-7.5;14
MER;20071118;-10.5;12
MER;20071119;-8.0;10
MER;20071120;-5.0;8
MER;20071121;2.0;5
MER;20071122;5.0;0
MER;20071123;4.0;0
MER;20071124;5.5;0
MER;20071125;4.5;0
MER;20071126;3.8;0
MER;20071127;-2.0;0
MER;20071128;-4.0;0
MER;20071129;-4.0;0
MER;20071130;-3.5;0
MER;20071201;-1.5;0
MER;20071202;2.5;0
MER;20071203;4.0;0
MER;20071204;1.0;0
MER;20071205;1.0;0
MER;20071206;0.0;0
MER;20071207;5.0;0
MER;20071208;2.0;0
MER;20071209;1.5;0
MER;20071210;0.0;0
MER;20071211;0.0;6
MER;20071212;0.0;4
MER;20071213;0.0;4
MER;20071214;-2.0;1
MER;20071215;-3.0;1
MER;20071216;-5.0;1
MER;20071217;-7.0;1
MER;20071218;-8.0;1
MER;20071219;-9.0;1
MER;20071220;-9.0;1
MER;20071221;-7.0;1
MER;20071222;-8.0;1
MER;20071223;-5.0;1
MER;20071224;-7.0;1
MER;20071225;-8.5;1
MER;20071226;-6.0;1
MER;20071227;-7.0;1
MER;20071228;-9.0;1
MER;20071229;-9.0;1
MER;20071230;-5.5;6
MER;20071231;-2.0;10
MER;20080101;-6.5;10
MER;20080102;-9.5;10
MER;20080103;-7.0;10
MER;20080104;6.0;0
MER;20080105;2.0;0
MER;20080106;2.5;0
MER;20080107;3.0;0
MER;20080108;-3.0;0
MER;20080109;-4.0;0
MER;20080110;-3.0;0
MER;20080111;-3.0;0
MER;20080112;0.0;0
MER;20080113;-2.5;6
MER;20080114;-2.0;6
MER;20080115;-0.5;6
MER;20080116;3.0;0
MER;20080117;0.0;0
MER;20080118;0.0;1
MER;20080119;0.5;0
MER;20080120;-1.5;0
MER;20080121;-3.0;0
MER;20080122;-0.5;0
MER;20080123;-3.5;0
MER;20080124;-4.0;0
MER;20080125;-1.0;0
MER;20080126;-5.0;0
MER;20080127;-4.0;0
MER;20080128;-2.5;0
MER;20080129;-2.5;0
MER;20080130;-1.0;0
MER;20080131;0.5;0
MER;20080201;-2.0;0
MER;20080202;0.0;0
MER;20080203;-5.0;0
MER;20080204;2.0;0
MER;20080205;-1.5;0
MER;20080206;-1.0;0
MER;20080207;1.0;0
MER;20080208;-2.5;0
MER;20080209;-3.5;0
MER;20080210;-4.0;0
MER;20080211;-4.0;0
MER;20080212;-4.5;0
MER;20080213;-5.0;0
MER;20080214;-5.0;0
MER;20080215;-5.0;0
MER;20080216;-3.0;0
MER;20080217;-6.0;0
MER;20080218;-6.0;0
MER;20080219;-6.0;0
MER;20080220;-4.0;0
MER;20080221;2.0;0
MER;20080222;1.5;0
MER;20080223;-0.5;0
MER;20080224;-0.5;0
MER;20080225;0.0;0
MER;20080226;0.0;0
MER;20080227;5.5;0
MER;20080228;1.0;0
MER;20080229;4.5;0
MER;20080301;6.0;0
MER;20080302;8.0;0
MER;20080303;2.0;0
MER;20080304;0.0;0
MER;20080305;-3.0;3
MER;20080306;-9.0;5
MER;20080307;-7.0;3
MER;20080308;-6.0;0
MER;20080309;-4.0;0
MER;20080310;-0.5;0
MER;20080311;2.0;0
MER;20080312;5.0;0
MER;20080313;5.0;0
MER;20080314;4.0;0
MER;20080315;1.5;0
MER;20080316;6.5;0
MER;20080317;4.0;0
MER;20080318;0.0;0
MER;20080319;-2.7;0
MER;20080320;-2.0;1
MER;20080321;-0.5;1
MER;20080322;-3.0;35
MER;20080323;-3.5;20
MER;20080324;-4.5;25
MER;20080325;-2.0;25
MER;20080326;-0.5;20
MER;20080327;1.0;10
MER;20080328;-2.0;5
MER;20080329;3.0;0
MER;20080330;0.5;0
MER;20080331;5.0;0
MER;20080401;4.0;0
MER;20080402;3.5;0
MER;20080403;2.5;0
MER;20080404;2.0;0
MER;20080405;2.5;0
MER;20080406;0.5;0
MER;20080407;-0.5;2
MER;20080408;-2.0;0
MER;20080409;-1.0;0
MER;20080410;2.0;0
MER;20080411;7.0;0
MER;20080412;3.5;0
MER;20080413;1.0;0
MER;20080414;2.0;0
MER;20080415;3.0;0
MER;20080416;0.0;0
MER;20080417;0.0;0
MER;20080418;5.0;0
MER;20080419;6.5;0
MER;20080420;3.0;0
MER;20080421;6.5;0
MER;20080422;5.0;0
MER;20080423;5.0;0
MER;20080424;6.0;0
MER;20080425;7.0;0
MER;20080426;3.5;0
MER;20080427;2.5;0
MER;20080428;7.5;0
MER;20080429;7.0;0
MER;20080430;3.0;0
MER;20080501;4.0;0
MER;20080502;7.5;0
MER;20080503;5.0;0
MER;20080504;7.0;0
MER;20080505;8.0;0
MER;20080506;5.0;0
MER;20080507;5.5;0
MER;20080508;7.0;0
MER;20080509;7.0;0
MER;20080510;8.8;0
MER;20080511;7.0;0
MER;20080512;6.0;0
MER;20080513;7.5;0
MER;20080514;8.5;0
MER;20080515;10.0;0
MER;20080516;9.5;0
MER;20080517;11.5;0
MER;20080518;9.5;0
MER;20080519;9.0;0
MER;20080520;10.5;0
MER;20080521;8.5;0
MER;20080522;9.5;0
MER;20080523;5.5;0
MER;20080524;11.0;0
MER;20080525;12.0;0
MER;20080526;18.5;0
MER;20080527;22.5;0
MER;20080528;13.0;0
MER;20080529;17.0;0
MER;20080530;13.0;0
MER;20080531;12.5;0
MER;20080601;10.0;0
MER;20080602;16.0;0
MER;20080603;12.5;0
MER;20080604;12.0;0
MER;20080605;11.5;0
MER;20080606;12.0;0
MER;20080607;10.0;0
MER;20080608;11.0;0
MER;20080609;10.5;0
MER;20080610;10.3;0
MER;20080611;12.5;0
MER;20080612;12.5;0
MER;20080613;9.5;0
MER;20080614;10.0;0
MER;20080615;7.5;0
MER;20080616;9.0;0
MER;20080617;10.5;0
MER;20080618;12.0;0
MER;20080619;10.0;0
MER;20080620;12.5;0
MER;20080621;13.5;0
MER;20080622;14.0;0
MER;20080623;16.0;0
MER;20080624;15.0;0
MER;20080625;16.0;0
MER;20080626;15.0;0
MER;20080627;18.0;0
MER;20080628;12.5;0
MER;20080629;14.0;0
MER;20080630;15.5;0
MER;20080701;13.5;0
MER;20080702;13.0;0
MER;20080703;13.5;0
MER;20080704;13.0;0
MER;20080705;11.5;0
MER;20080706;15.0;0
MER;20080707;13.0;0
MER;20080708;13.5;0
MER;20080709;9.0;0
MER;20080710;11.5;0
MER;20080711;14.5;0
MER;20080712;15.0;0
MER;20080713;12.5;0
MER;20080714;10.0;0
MER;20080715;6.5;0
MER;20080716;10.0;0
MER;20080717;15.0;0
MER;20080718;12.5;0
MER;20080719;9.5;0
MER;20080720;14.5;0
MER;20080721;11.5;0
MER;20080722;12.0;0
MER;20080723;9.0;0
MER;20080724;9.0;0
MER;20080725;11.0;0
MER;20080726;15.5;0
MER;20080727;8.5;0
MER;20080728;15.0;0
MER;20080729;14.0;0
MER;20080730;11.0;0
MER;20080731;14.0;0
MER;20080801;15.0;0
MER;20080802;14.5;0
MER;20080803;14.5;0
MER;20080804;14.0;0
MER;20080805;16.5;0
MER;20080806;13.5;0
MER;20080807;11.5;0
MER;20080808;12.5;0
MER;20080809;13.0;0
MER;20080810;9.5;0
MER;20080811;13.0;0
MER;20080812;13.0;0
MER;20080813;8.5;0
MER;20080814;13.5;0
MER;20080815;10.0;0
MER;20080816;9.0;0
MER;20080817;9.2;0
MER;20080818;7.5;0
MER;20080819;11.0;0
MER;20080820;12.0;0
MER;20080821;12.5;0
MER;20080822;11.0;0
MER;20080823;11.5;0
MER;20080824;7.5;0
MER;20080825;11.0;0
MER;20080826;11.5;0
MER;20080827;12.0;0
MER;20080828;12.5;0
MER;20080829;13.0;0
MER;20080830;12.0;0
MER;20080831;12.0;0
MER;20080901;13.0;0
MER;20080902;13.0;0
MER;20080903;13.5;0
MER;20080904;14.5;0
MER;20080905;13.0;0
MER;20080906;14.5;0
MER;20080907;12.5;0
MER;20080908;9.0;0
MER;20080909;7.0;0
MER;20080910;12.0;0
MER;20080911;11.5;0
MER;20080912;13.5;0
MER;20080913;10.0;0
MER;20080914;9.0;0
MER;20080915;5.5;0
MER;20080916;6.0;0
MER;20080917;2.0;0
MER;20080918;3.0;0
MER;20080919;10.0;0
MER;20080920;8.0;0
MER;20080921;7.5;0
MER;20080922;5.0;0
MER;20080923;6.5;0
MER;20080924;4.0;0
MER;20080925;7.5;0
MER;20080926;8.5;0
MER;20080927;8.0;0
MER;20080928;2.5;0
MER;20080929;3.5;0
MER;20080930;3.0;0
MER;20081001;9.0;0
MER;20081002;10.0;0
MER;20081003;6.0;0
MER;20081004;4.0;0
MER;20081005;0.0;0
MER;20081006;4.0;0
